ID_PARTICIPACION,keyword
170134,siguiente
170134,implementación
170134,publicación
170134,votación
170134,adecuación
170134,pequeños
170134,teléfonos
170135,necesidad
170135,indicación
170135,votación
170135,reglamento
170135,conocimiento
170135,dictación
170135,siguiente
170135,transitorio
170136,artículo
170136,especificaciones
170136,implementación
170136,adecuaciones
170136,posibilidad
170136,necesidad
170136,modificación
170137,dispositivos
170137,posibilidad
170137,electrónicos
170137,comercialización
170137,indicación
170137,acumulación
170137,calidad
170138,especificaciones
170138,implementación
170138,definiciones
170138,clasificación
170138,actualización
170138,regulación
170139,especificaciones
170139,dispositivos
170139,telecomunicaciones
170139,información
170139,producto
170139,terminología
170139,indicación
170140,numeral
170140,tabaco
170140,los
170140,lagomarsino
170140,proyecto
170140,diputados
170141,terminación
170141,instituciones
170141,siguiente
170141,aparición
170141,publicidad
170141,comunicación
170141,organizaciones
170141,productos
170142,artículo
170142,necesidad
170142,indicación
170142,siguiente
170142,11
170142,una
170142,imperativa
170142,nuevo
170143,vaporizador
170143,herbal
170143,dispositivo
170143,líquido
170143,cariola
170143,para
170143,principios
170143,diputados
170144,siguiente
170144,sentido
170144,modificar
170144,calentado
170144,combustión
170144,tabaco
170144,para
170145,promoción
170145,siguiente
170145,como
170145,comunicación
170145,producto
170145,preparación
170145,recomendación
170145,información
170146,ilegalidad
170146,indicación
170146,decreto
170146,pronunciamiento
170146,establecidos
170146,lagomarsino
170146,objeto
170147,publicidad
170147,administración
170147,relacionado
170147,restricciones
170147,estado
170147,abundamiento
170147,profundidad
170147,política
170148,potencialmente
170148,indicación
170148,como
170148,siguiente
170148,productos
170148,advertencia
170148,es
170148,relación
170149,siguiente
170149,potencialmente
170149,oración
170149,es
170149,advertencia
170149,nacionales
170149,sistemas
170150,indicación
170150,regulación
170150,incisos
170150,precisando
170150,advertencias
170150,variando
170150,aclaró
170151,siguiente
170151,sentido
170151,modificar
170151,calentado
170151,combustión
170151,tabaco
170151,lagomarsino
170152,vaporizador
170152,herbal
170152,cariola
170152,líquido
170152,dispositivo
170152,lagomarsinoh
170152,terapéutico
170152,administración
170153,indicación
170153,estos
170153,precisando
170153,diputado
170153,obviamente
170153,lagomarsino
170153,es
170153,cantidad
170154,siguiente
170154,elaboración
170154,desarmado
170154,vapeo
170154,es
170154,información
170154,mencionar
170155,terminación
170155,instituciones
170155,siguiente
170155,aparición
170155,publicidad
170155,comunicación
170155,relacionados
170155,organizaciones
170156,numeral
170156,los
170156,tabaco
170156,lagomarsino
170156,proyecto
170157,información
170157,publicidad
170157,instituciones
170157,regulación
170157,determinación
170157,donaciones
170157,públicas
170157,ejecutivo
170158,siguiente
170158,indicaciones
170158,relacionadas
170158,restricciones
170158,dosificación
170158,instituciones
170158,estos
170158,publicidad
170159,presidente
170159,señor
170159,prosecretario
170159,ministerios
170159,autista
170159,degenerativas
170159,excelencia
170159,espectro
170160,federación
170160,presidenta
170160,educación
170160,excelencia
170160,república
170160,prosecretario
170160,señoras
170161,temporalidad
170161,habilitación
170161,arqueológicos
170161,flexibilizar
170161,factibilidad
170161,calera
170161,proyecto
170162,instituciones
170162,sancionar
170162,estaría
170162,como
170162,penitenciario
170162,diputado
170162,indicando
170162,aguas
170163,constitucional
170163,seguridad
170163,como
170163,estado
170163,procedimiento
170163,delincuencia
170163,narcotráfico
170163,valparaíso
170164,moción
170164,boletín
170164,diputados
170164,nacional
170164,alimentación
170164,como
170164,proyecto
170165,funerales
170165,cosme
170165,lagomarsino
170165,mellado
170165,como
170165,moción
170165,modifica
170165,iniciado
170166,obligación
170166,moción
170166,superintendencia
170166,15751
170166,modifica
170166,diputado
170166,salud
170166,decreto
170167,proyecto
170167,sanciones
170167,excelencia
170167,vicepresidente
170167,estableciendo
170167,prosecretario
170167,prohíbe
170168,narco
170168,educación
170168,narcotraficantes
170168,esto
170168,ciudadanía
170168,espero
170168,funeral
170169,derechos
170169,agustín
170169,actividad
170169,moción
170169,relación
170169,romero
170169,salud
170169,iniciado
170170,vicepresidente
170170,bianchi
170170,entregar
170170,firmado
170170,señor
170170,república
170170,lagomarsino
170170,excelencia
170171,habitacional
170171,paralización
170171,olivar
170171,urbanismo
170171,diputadolagomarsino
170171,plantea
170171,llevado
170171,proyecto
170172,forestal
170172,diputadolagomarsino
170172,agricultura
170172,razones
170172,nacional
170172,llevado
170172,corporación
170172,plantea
170173,tramitación
170173,inicialmente
170173,obligación
170173,contribución
170173,seguimiento
170173,confirmación
170173,posibilidad
170173,existencia
170174,operación
170174,calidad
170174,establecimiento
170174,capacidades
170174,educación
170174,laboralmente
170174,criterios
170174,valparaíso
170175,calendarización
170175,estado
170175,relacionados
170175,municipalidad
170175,recuperación
170175,tránsito
170175,telecomunicaciones
170175,posibilidad
170176,agrega
170176,reflexionado
170176,proyecto
170176,adecuadamente
170176,pero
170176,buenas
170176,analizadas
170177,identidad
170177,información
170177,nacionalidad
170177,identificación
170177,jurisdicción
170177,antecedentes
170177,administración
170177,siguiente
170178,impuestos
170178,impopulares
170178,inmobiliaria
170178,como
170178,equipamiento
170178,ciudades
170178,diputado
170178,existido
170179,responsabilidades
170179,información
170179,administrativas
170179,fundaciones
170179,indicación
170179,organizaciones
170179,esto
170179,principalmente
170180,reglamento
170180,posibilidad
170180,legislación
170180,contravención
170180,indicación
170180,menciones
170180,funciones
170180,información
170181,neurodiversidad
170181,detección
170181,tramitación
170181,perseverancia
170181,estaremos
170181,saludo
170181,iniciativa
170181,diagnóstico
170182,obtención
170182,agustín
170182,moción
170182,sanciones
170182,diputados
170182,otorgamiento
170182,boletín
170182,iniciado
170183,investigación
170183,creación
170183,pregrado
170183,proyecto
170183,excelencia
170183,prosecretario
170184,indicación
170184,artículo
170184,imagenológico
170184,siguiente
170184,sistematizado
170184,resultado
170184,obligación
170184,estudios
170185,constitucional
170185,abogado
170185,concurrido
170185,estos
170185,derecho
170185,ejercicio
170185,expertos
170185,una
170186,odontología
170186,moción
170186,modifica
170186,auxiliares
170186,diputados
170186,medicina
170186,actividad
170186,como
170187,fiscalización
170187,vialidad
170187,implementadas
170187,adopción
170187,sector
170187,compromisos
170187,ejecución
170187,mitigación
170188,institución
170188,prestación
170188,seguridad
170188,prevención
170188,estado
170188,calidad
170188,entregamos
170188,relación
170189,responsabilidades
170189,institucionalizamos
170189,posibilidad
170189,regulación
170189,protección
170189,sensación
170189,instituciones
170190,chile
170190,económico
170190,votación
170190,vocación
170190,indicación
170190,indemnizaciones
170190,relación
170191,capacidad
170191,fusión
170191,lagomarsino
170191,diputado
170191,disminuirla
170191,enseguida
170192,pacientes
170192,certificado
170192,diagnósticos
170192,posibilidad
170192,documentación
170192,numeral
170192,protección
170192,tratamientos
170193,pacientes
170193,colitis
170193,como
170193,quedado
170193,tratamientos
170193,acceso
170193,redacción
170193,es
170194,instituciones
170194,administración
170194,seguridad
170194,público
170194,referencia
170194,acceso
170194,personas
170195,diagnóstico
170195,fibromialgia
170195,derivaciones
170195,proyecto
170195,exdiputado
170195,adicionalmente
170195,terminado
170196,siguiente
170196,pesos
170196,pasado
170196,esperando
170196,pérez
170196,sucedido
170196,niño
170197,ampliación
170197,prosecretario
170197,excelencia
170197,proyecto
170197,obligatorio
170197,dispositiva
170197,salud
170197,vicepresidenta
170198,estacionar
170198,estadio
170198,documentación
170198,posibilidad
170198,estos
170198,dependencias
170198,por
170199,tamizaje
170199,cervical
170199,excelencia
170199,sistema
170199,proyecto
170199,prosecretario
170199,dispositiva
170199,cáncer
170200,clínicos
170200,espero
170200,especialistas
170200,hospitales
170200,es
170200,espera
170200,estatales
170201,educacionales
170201,corporaciones
170201,evaluación
170201,designación
170201,administrados
170201,sugerencias
170433,diputado
170433,estado
170433,álvaro
170433,felipe
170433,información
170433,cuenta
170433,presidente
170434,consideraciones
170434,relación
170434,superintendencia
170434,hdi
170434,asegurado
170434,compañía
170434,catalán
170434,objetivo
170435,distribución
170435,santiago
170435,por
170435,colina
170435,como
170435,metropolitana
170435,la
170436,moción
170436,municipalidades
170436,narcotráfico
170436,modifica
170436,organizaciones
170436,iniciado
170436,dedicadas
170436,por
170437,inhabilita
170437,iniciado
170437,estatales
170437,diputadas
170437,ilegalmente
170437,diputados
170437,moción
170437,inmueble
170438,diputado
170438,diputadofuenzalida
170438,diputadapérez
170439,diputado
170439,diputadofuenzalida
170439,diputadapérez
170440,diputadofuenzalida
170440,diputado
170440,diputadobobadilla
170440,diputadapérez
170440,diputadocoloma
170441,diputado
170441,diputadofuenzalida
170441,diputadapérez
170442,diputado
170442,diputadofuenzalida
170442,diputadapérez
170443,diputado
170443,diputadofuenzalida
170443,diputadapérez
170443,diputadolabbé
170444,diputado
170444,diputadofuenzalida
170444,diputadapérez
170445,diputado
170445,diputadofuenzalida
170445,diputadapérez
170446,diputado
170446,diputadosulantay
170446,diputadapérez
170447,diputadobenavente
170447,diputadofuenzalida
170447,diputadapérez
170447,diputadolabbé
170448,diputado
170448,diputadofuenzalida
170448,diputadapérez
170449,diputado
170449,diputadofuenzalida
170449,diputadapérez
170450,diputado
170450,diputadofuenzalida
170450,diputadapérez
170450,diputadolabbé
170451,diputado
170451,diputadofuenzalida
170451,diputadapérez
170452,diputadobenavente
170452,diputadofuenzalida
170452,diputadapérez
170452,diputadolabbé
170453,diputadofuenzalida
170453,diputadobenavente
170453,diputadapérez
170453,diputadolabbé
170454,diputado
170454,diputadofuenzalida
170454,diputadapérez
170455,diputadobenavente
170455,diputadofuenzalida
170455,diputadapérez
170455,diputadolabbé
170456,certificación
170456,seguridad
170456,siguiente
170456,sancionarlos
170456,indicación
170456,artículo
170456,operación
170457,diputado
170457,creación
170457,felipe
170457,jorge
170457,juan
170458,presidente
170458,consideraciones
170458,república
170458,administrativas
170458,excelencia
170458,prosecretario
170458,créditos
170458,jorge
170459,proyecto
170459,sanciones
170459,excelencia
170459,vicepresidente
170459,estableciendo
170459,prosecretario
170459,prohíbe
170460,protección
170460,estudiantes
170460,derechos
170460,educación
170460,consumidores
170460,moción
170460,productos
170460,modifica
170461,constitución
170461,consecuencia
170461,consolidado
170461,acusación
170461,corporación
170461,creación
170462,municipalidad
170462,formato
170462,urbanización
170462,estado
170462,maipú
170462,diciembre
170462,contrataciones
170462,fomento
170463,municipalidad
170463,formato
170463,estado
170463,contrataciones
170463,diciembre
170463,excel
170463,informe
170463,sanitaria
170464,constitucionales
170464,disposiciones
170464,acusación
170464,conformidad
170465,deudor
170465,consultó
170465,revisión
170465,contrario
170465,consentimiento
170465,ejecutivo
170465,diputado
170465,lavín
170466,privacidad
170466,protección
170466,personales
170466,concepto
170466,adecuado
170466,que
170466,manouchehri
170466,diputados
170467,información
170467,indicación
170467,reportante
170467,manifestó
170467,deudor
170467,consentimiento
170467,entrega
170467,diputado
170468,operaciones
170468,evaluación
170468,obligación
170468,información
170468,consentimiento
170468,siguiente
170468,cumplimiento
170468,como
170469,finalidad
170469,información
170469,indicación
170469,operaciones
170469,institución
170469,evaluado
170469,es
170470,información
170470,resguardo
170470,texto
170470,respecto
170470,como
170470,sugirió
170471,información
170471,identificación
170471,siguiente
170471,indicación
170471,procedimiento
170471,artículo
170471,una
170472,información
170472,esencia
170472,solicitar
170472,lavín
170472,registrar
170473,indicación
170473,inciso
170473,siguiente
170473,igualmente
170473,sanción
170473,obligaciones
170474,incorporar
170474,artículo
170474,indicación
170474,siguiente
170474,inciso
170474,diputadas
170474,indirecta
170474,proyecto
170475,indicación
170475,diputado
170475,manifestó
170475,objeto
170475,lavín
170476,información
170476,extinción
170476,intención
170476,obligación
170476,redacción
170476,es
170476,cuando
170477,información
170477,indicación
170477,individualizados
170477,persona
170477,redactar
170477,pero
170477,como
170477,una
170478,existencia
170478,indicación
170478,oficialmente
170478,consultado
170478,redacción
170478,como
170478,buenos
170478,deudas
170479,información
170479,artículo
170479,indicación
170479,siguiente
170479,debiendo
170479,proyecto
170479,incorporar
170479,propósito
170480,información
170480,indicación
170480,consolidada
170480,ejecutivo
170480,estando
170480,desacuerdo
170481,conformidad
170481,operaciones
170481,indicación
170481,establecido
170481,siguiente
170481,finalidad
170481,reportantes
170482,operaciones
170482,evaluación
170482,indicación
170482,consentimiento
170482,información
170482,siguiente
170482,obligación
170482,cumplimiento
170483,crédito
170483,acceso
170483,indicación
170483,siguiente
170483,nuevo
170483,estarán
170483,una
170483,solicitante
170484,igual
170484,lógica
170484,proyecto
170485,operaciones
170485,indicación
170485,específicas
170485,como
170485,transparencia
170485,producto
170485,crédito
170486,financieras
170486,financiamiento
170486,instituciones
170486,existencia
170486,listas
170486,lavín
170486,este
171399,estado
171399,desbordado
171399,fiscales
171399,posibilidad
171399,esto
171399,estos
171399,retención
171399,segundo
171400,sancionados
171400,delincuencia
171400,sentencias
171400,información
171400,venezuela
171400,chile
171400,historia
171400,enviados
171401,diputado
171401,villarrica
171401,henry
171401,hualapulli
171401,motivos
171401,ministerio
171402,pareciera
171402,procrecimiento
171402,presidente
171402,pereciera
171402,económico
171402,espera
171403,creatividad
171403,remuneraciones
171403,reforma
171403,proyecto
171403,espero
171403,cómo
171403,es
171403,financiará
171404,chile
171404,diputado
171404,cabo
171404,consideraciones
171404,situación
171404,seguridad
171404,carabineros
171404,acuerdo
171405,económico
171405,funcionan
171405,esto
171405,cuando
171405,necesidades
171405,como
171405,podemos
171406,económicos
171406,enviando
171406,seriamente
171406,estaremos
171406,vacaciones
171406,posibilidad
171406,explicación
171406,segundo
171407,diputado
171407,chilenos
171407,todos
171407,congresistas
171407,presidente
171407,señor
171407,equivocarnos
171408,diputado
171408,henry
171408,ministerio
171408,nacional
171408,públicas
171408,plantea
171408,obras
171408,araucanía
171409,respiratorias
171409,educacionales
171409,propagación
171409,necesidad
171409,enfermedades
171409,vacaciones
171410,diputado
171410,estado
171410,álvaro
171410,felipe
171410,información
171410,cuenta
171410,presidente
171411,artefactos
171411,vertextomocion
171411,diputados
171411,armas
171411,incendiarios
171411,modifica
171411,diputada
171411,iniciado
171412,procedimiento
171412,chile
171412,concretado
171412,ciudadanía
171412,necesitamos
171412,señales
171412,por
171412,votaremos
171413,estado
171413,constitucional
171413,delincuencia
171413,evaluación
171413,prioridad
171413,educación
171413,calidad
171413,traicionaron
171414,localidad
171414,vialidad
171414,comunicación
171414,acontecimiento
171414,trasladaba
171414,esto
171414,como
171414,estos
171415,estado
171415,consiguiente
171415,constitucional
171415,esto
171415,aplicación
171415,funcionan
171415,recado
171416,fiscalización
171416,investigación
171416,posibilidad
171416,consideraciones
171416,corporación
171416,como
171416,diputado
171416,creación
171417,votaremos
171417,imposiciones
171417,productividad
171417,seguridad
171417,deberemos
171417,modificaciones
171417,informalidad
171417,senado
171418,explicación
171418,investigadora
171418,creación
171418,entregadas
171418,constituido
171418,aproximadamente
171419,vicepresidente
171419,estado
171419,rivas
171419,recomendación
171419,solicitados
171419,nueva
171419,esperando
171419,oficios
171420,solicitado
171420,estado
171420,explicación
171420,vicepresidente
171420,señor
171420,el
171421,educacionales
171421,violencia
171421,frente
171421,verificados
171421,especialmente
171422,estado
171422,descontaminación
171422,ecosistema
171422,implementación
171422,consecuencia
171422,gracias
171422,siguiente
171422,villarrica
171423,realidad
171423,estado
171423,tenemos
171423,estos
171423,aumentado
171423,es
171423,trabajando
171423,cuando
171424,estado
171424,delincuencia
171424,senado
171424,sienten
171424,calidad
171424,explicación
171424,todos
171424,seguridad
171425,crímenes
171425,naveillan
171425,adolescentes
171425,moción
171425,iniciado
171425,penal
171425,pérez
171425,diputados
171426,consecuencia
171426,administrativas
171426,presidente
171426,excelencia
171426,república
171426,propagación
171426,como
171426,proyecto
171427,estado
171427,esto
171427,parlamentario
171427,obligación
171427,realmente
171427,es
171427,esperando
171427,estar
171428,urbanización
171428,estado
171428,recepciones
171428,conocimiento
171428,ciudadanos
171428,económico
171428,procedimiento
171429,oposición
171429,proyecto
171429,diputados
171429,estudio
171429,salario
171429,es
171429,justamente
171429,presidente
171430,igualmente
171430,adelantó
171430,valoración
171430,estás
171430,proyecto
171431,insuficiente
171431,economía
171431,indicación
171431,agrupaciones
171431,como
171431,ejecutivo
171431,proyecto
171431,micro
171432,diputado
171432,diputadofuenzalida
171432,diputadapérez
171433,diputado
171433,diputadofuenzalida
171433,diputadapérez
171434,diputadofuenzalida
171434,diputado
171434,diputadobobadilla
171434,diputadapérez
171434,diputadocoloma
171435,diputado
171435,diputadofuenzalida
171435,diputadapérez
171436,diputado
171436,diputadofuenzalida
171436,diputadapérez
171437,diputado
171437,diputadofuenzalida
171437,diputadapérez
171437,diputadolabbé
171438,publicación
171438,municipal
171438,seguridad
171438,distribución
171438,tramitación
171438,estado
171438,prevención
171438,diputado
171439,diputado
171439,diputadofuenzalida
171439,diputadapérez
171440,diputado
171440,diputadofuenzalida
171440,diputadapérez
171441,diputado
171441,diputadosulantay
171441,diputadapérez
171442,nacionales
171442,estado
171442,moción
171442,seguridad
171442,ultraje
171442,modifica
171442,cornejo
171442,emblemas
171443,diputadobenavente
171443,diputadofuenzalida
171443,diputadapérez
171443,diputadolabbé
171444,diputado
171444,diputadofuenzalida
171444,diputadapérez
171445,diputado
171445,diputadofuenzalida
171445,diputadapérez
171446,diputadobobadilla
171446,diputado
171446,fortalecimiento
171446,ministerio
171446,implementación
171446,seguridad
171447,diputado
171447,diputadofuenzalida
171447,diputadapérez
171447,diputadolabbé
171448,diputado
171448,diputadofuenzalida
171448,diputadapérez
171449,diputadobenavente
171449,diputadofuenzalida
171449,diputadapérez
171449,diputadolabbé
171450,diputadofuenzalida
171450,diputadobenavente
171450,diputadapérez
171450,diputadolabbé
171451,diputado
171451,diputadofuenzalida
171451,diputadapérez
171452,diputadobenavente
171452,diputadofuenzalida
171452,diputadapérez
171452,diputadolabbé
171453,carabineros
171453,moción
171453,formación
171453,institucional
171453,servicio
171453,modifica
171453,legales
171453,proyecto
171454,localidad
171454,telecomunicaciones
171454,transportes
171454,estaría
171454,ejecución
171454,diputado
171454,cahuinpangue
171455,constitucionales
171455,consejeros
171455,elecciones
171455,elección
171455,estado
171455,siguiente
171455,comunicacional
171456,moción
171456,perfecciona
171456,iniciado
171456,enmoción
171456,guillermo
171456,nacional
171456,proyecto
171457,procedimientos
171457,inmigración
171457,parlamentarios
171457,respaldados
171457,concretado
171457,democráticamente
171457,equivocado
171457,seguridad
171458,tramitación
171458,público
171458,comunicación
171458,perfecciona
171458,boletín
171458,proyecto
171459,adecuaciones
171459,significado
171459,contingencia
171459,remuneración
171459,seguridad
171459,posibilidad
171459,necesidad
171460,presidente
171460,prosecretario
171460,excelencia
171460,patrocinados
171460,parlamentarios
171460,república
171460,señores
171460,proyecto
171461,moción
171461,modifica
171461,diputados
171461,diputadas
171461,legales
171461,policías
171461,iniciado
171461,trisotti
171462,moción
171462,delitos
171462,diputados
171462,modifica
171462,diputadas
171462,prisión
171462,proyecto
171462,nacional
171463,protección
171463,vicepresidente
171463,espero
171463,delito
171463,chileno
171463,tremendo
171463,víctimas
171463,es
171464,vicepresidente
171464,prosecretario
171464,república
171464,señor
171464,excelencia
171464,presidente
171464,el
171464,proyecto
171465,vivienda
171465,urbanización
171465,diputado
171465,bicentenario
171465,entrega
171465,nuevo
171465,joaquín
171466,diputado
171466,creación
171466,felipe
171466,jorge
171466,juan
171467,ciudades
171467,manifestado
171467,ciudadanos
171467,preocupación
171467,villarrica
171467,seguridad
171468,vialidad
171468,quedó
171468,segundo
171468,público
171468,siguiente
171468,privado
171468,como
171468,es
171469,moción
171469,modifica
171469,seguridad
171469,chile
171469,funcionarios
171469,república
171469,iniciado
171469,diputados
171470,estado
171470,quemando
171470,segundo
171470,esto
171470,escuelas
171470,estos
171470,explicaciones
171470,escasos
171471,proyectos
171471,mociones
171471,urgencia
171471,presentó
171471,indicación
171471,estos
171471,delincuencia
171472,político
171472,estallido
171472,delincuencia
171472,presidente
171472,excelencia
171472,prosecretario
171472,república
171472,terrorista
171473,moción
171473,iniciado
171473,perfecciona
171473,guillermo
171473,casos
171473,público
171473,nacional
171474,procedimientos
171474,ejecutado
171474,prioridad
171474,financiamiento
171474,proyecto
171474,encontrado
171474,reitero
171474,vicepresidente
171475,tipificado
171475,detención
171475,constitucional
171475,votaciones
171475,armas
171475,seguridad
171475,delincuencia
171475,oposición
171476,diputado
171476,agua
171476,catrimalal
171476,rural
171476,sistema
171476,respuesta
171476,formula
171477,sanciona
171477,conspiración
171477,conocido
171477,tipificación
171477,indicación
171477,ejecución
171477,realidad
171477,senado
171478,consiguiente
171478,autismo
171478,prioridad
171478,esperar
171478,esperanza
171478,urgencia
171479,diputado
171479,agua
171479,estado
171479,sistema
171479,proyecto
171479,potable
171480,condenados
171480,diputadas
171480,investigaciones
171480,particulares
171480,modifica
171480,generales
171480,diputados
171480,indultos
171481,diputadas
171481,diputados
171481,comisaría
171481,biobío
171481,moción
171481,trisotti
171482,carabineros
171482,institución
171482,ciudadanía
171482,indicaciones
171482,popularidad
171482,cuando
171482,presidenta
171482,buena
171483,sancionado
171483,seguridad
171483,espero
171483,chilenos
171483,secuestrarla
171483,es
171483,indicaciones
171483,iniciativas
171484,retamal
171484,diputado
171484,seguridad
171484,nain
171484,cuando
171484,popularmente
171484,conocidos
171484,como
171485,consecuencia
171485,posterioridad
171485,publicación
171485,abstenciones
171485,disposiciones
171485,indicación
171485,persecución
171486,numeral
171486,indicación
171486,seguridad
171486,siguiente
171486,contemplado
171486,funciones
171486,sistematizado
171487,siguiente
171487,artículo
171487,citación
171487,indicación
171487,penal
171487,existencia
171487,investigación
171487,delito
171488,municipalidades
171488,indicación
171488,seguridad
171488,siguiente
171488,votación
171488,relación
171488,inmediatamente
171489,penal
171489,artículo
171489,indicación
171489,numeral
171489,siguiente
171489,sistematizado
171489,votación
171490,estado
171490,seguridad
171490,esto
171490,adelante
171490,presunción
171490,realidad
171490,atentado
171490,trabajando
171491,presidente
171491,consideraciones
171491,república
171491,administrativas
171491,excelencia
171491,prosecretario
171491,créditos
171491,jorge
171492,celestino
171492,diputado
171492,transparencia
171492,consideraciones
171492,chile
171492,estos
171493,seguridad
171493,reinserción
171493,elaborado
171493,diputado
171493,delitos
171493,derechos
171493,estallido
171494,municipalidad
171494,diputado
171494,vialidad
171494,villa
171494,funcionamiento
171494,henry
171494,dirección
171495,chilenos
171495,oposición
171495,saludo
171495,coordinación
171495,espero
171495,todos
171495,señora
171496,esto
171496,seguridad
171496,es
171496,juramento
171496,inmigración
171496,cuando
171496,legislación
171496,como
171497,diputado
171497,vialidad
171497,posibilidad
171497,reparación
171497,quedado
171497,día
171497,camino
171498,plantaciones
171498,disposiciones
171498,moción
171498,adopción
171498,forestales
171498,seguridad
171498,terrenos
171498,residenciales
171499,adulteración
171499,moción
171499,sancionar
171499,diputados
171499,modifica
171499,diputadas
171499,legales
171499,móviles
171500,criterios
171500,diputado
171500,prevención
171500,afiliación
171500,definidos
171500,contestación
171500,proyectos
171501,sudamérica
171501,agitación
171501,fuente
171501,buenos
171501,monetario
171501,económico
171501,crecimiento
171501,colombia
171502,estudio
171502,proyecto
171502,delegación
171502,es
171502,propias
171502,como
171502,iniciativa
171502,buena
171503,moción
171503,modifica
171503,boletín
171503,penal
171503,emergencia
171503,iniciado
171503,proyecto
171503,delito
171504,estado
171504,estos
171504,siguiente
171504,vedados
171505,información
171505,iniciativas
171505,como
171505,proyectos
171505,asignado
171505,presupuesto
171505,hidráulicas
171506,terminación
171506,estación
171506,reposición
171506,constitución
171506,alimentación
171506,estado
171506,independencia
171506,municipalidad
171507,intencionales
171507,constitucionalmente
171507,segundo
171507,celebración
171507,provocado
171507,estos
171507,pasado
171508,estado
171508,ingresado
171508,esperando
171508,constitucional
171508,ejercicio
171508,senado
171508,oportunidades
171509,relacionado
171509,conocimiento
171509,instalación
171509,esperando
171509,observaciones
171509,proyecto
171509,segundo
171509,proceso
171510,terminación
171510,reposición
171510,públicas
171510,indicando
171510,términos
171510,proyectos
171510,diputado
171510,estimativo
171511,investigación
171511,creación
171511,pregrado
171511,proyecto
171511,excelencia
171511,prosecretario
171512,estado
171512,vialidad
171512,locomoción
171512,considerado
171512,celeridad
171512,proyecto
171512,forestales
171512,saturado
171513,estado
171513,constitucional
171513,esto
171513,es
171513,obligación
171513,resultado
171513,delincuencia
171513,adicionales
171514,presidenta
171514,agregado
171514,república
171514,diputados
171514,prosecretario
171514,diputada
171514,impuesto
171515,ejecutivo
171515,ejecutado
171515,presidenta
171515,seguridad
171515,relacionados
171515,responsabilidad
171515,oposición
171516,diputado
171516,seguridad
171516,beneficiado
171516,condenados
171516,pensiones
171516,república
171517,educación
171517,moción
171517,criterios
171517,diputados
171517,proyecto
171517,cornejo
171517,diputadas
171517,modifica
171518,saludo
171518,vicepresidente
171518,debatiendo
171518,salud
171518,sanciones
171518,sancionadas
171518,administrativo
171519,constitucional
171519,acusación
171519,derechos
171519,realizado
171519,humanos
171519,encargada
171520,constitucional
171520,indicaciones
171520,siguiente
171520,declaración
171520,señoras
171520,votación
171520,nuevo
171521,patriótico
171521,juan
171521,jorge
171521,excelencia
171521,condenados
171521,diputados
171521,república
171522,moción
171522,autoridades
171522,estado
171522,modifica
171522,juntas
171522,audiencias
171522,iniciado
171523,educación
171523,posibilidad
171523,preferente
171523,entregado
171523,esperando
171523,derecho
171523,matriculados
171524,subsecretario
171524,nacional
171524,diputado
171524,ejecución
171524,contratos
171524,día
171524,públicas
171525,agua
171525,sectores
171525,indicando
171525,rurales
171525,camiones
171525,mediante
171525,araucanía
171525,región
171893,disponibilidad
171893,informaciones
171893,consulta
171893,fuente
171893,votación
171893,proyecto
171893,abstenciones
171894,necesidad
171894,prevención
171894,intervención
171894,comunicación
171894,recomendación
171894,presentación
171894,derivación
171894,práctico
171895,creación
171895,presidente
171895,señor
171895,sepúlveda
171895,independientes
171895,república
171895,excelencia
171895,secretario
171896,evaluación
171896,intervenciones
171896,mención
171896,especialistas
171896,aclaración
171897,establecimiento
171897,siguiente
171897,chile
171897,prosecretario
171897,excelencia
171897,una
171897,diputados
171897,dispositiva
171898,necesidades
171898,realidad
171898,seguridad
171898,obligaciones
171898,estado
171898,comodidades
171898,significa
171898,duramente
171899,estado
171899,consecuencias
171899,investigaciones
171899,protección
171899,intención
171899,fundamento
171899,necesitamos
171899,interpretación
171900,capacidad
171900,estado
171900,fuente
171900,ejecución
171900,estos
171900,calidad
171900,instituciones
171900,remuneración
171901,diputado
171901,contingencia
171901,implementaran
171901,aviar
171901,agricultura
171901,efectos
171901,pino
171902,diputado
171902,administración
171902,penitenciarios
171902,derechos
171902,indirecta
171902,adolescentes
171902,inversión
171903,entremedio
171903,sensación
171903,estado
171903,seguridad
171903,estacional
171903,tiempo
171903,esto
171903,gobierno
171904,sanción
171904,necesidades
171904,es
171904,incorporado
171904,problemas
171904,aumentando
171905,elección
171905,estado
171905,funcionando
171905,mencionar
171905,protección
171905,resultado
171905,estos
171905,constitucional
171906,hectáreas
171906,agricultura
171906,vicepresidente
171906,prosecretario
171906,excelencia
171906,proyecto
171906,resolución
171907,pino
171907,constitución
171907,diputada
171907,diputados
171907,carta
171907,moción
171907,nueva
171907,modifica
171908,instituciones
171908,constitucional
171908,elección
171908,exaltación
171908,paridad
171908,esto
171909,carabineros
171909,moción
171909,formación
171909,institucional
171909,servicio
171909,modifica
171909,legales
171909,proyecto
171910,creación
171910,chile
171910,prosecretario
171910,excelencia
171910,proyecto
171910,el
171910,independientes
171911,auditoría
171911,ejecución
171911,chilena
171911,es
171911,funcionarios
171912,distribución
171912,entubamiento
171912,funcionamiento
171912,estado
171912,conocimiento
171912,realmente
171913,chile
171913,instituciones
171913,vicepresidente
171913,como
171913,el
171913,prosecretario
171913,reconocimiento
171914,vicepresidente
171914,bianchi
171914,institución
171914,chile
171914,fundación
171914,nuevo
171914,el
